ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( m/s),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.7709,-2.0638,10.1837,3.0385,-2.0541,9.095,-2.2019,0.1425,0.3479,23.0,43.85,-5.86,18.58,271.33,12.09,-18.47,2.0,37.438,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4695,2020-09-27 05:39:23:530
0.7709,-2.0638,10.1837,1.7535,-1.9126,9.4571,-1.5064,0.402,-0.0387,23.0,43.85,-5.86,18.58,271.33,12.09,-18.47,2.0,37.438,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4705,2020-09-27 05:39:23:540
0.7709,-2.0638,10.1837,1.7535,-1.9126,9.4571,-1.5064,0.402,-0.0387,24.0,43.85,-5.86,18.58,271.33,12.09,-18.47,2.0,37.438,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4715,2020-09-27 05:39:23:550
0.7709,-2.0638,10.1837,1.7535,-1.9126,9.4571,-1.5064,0.402,-0.0387,24.0,43.85,-5.86,18.58,271.33,12.09,-18.47,2.0,37.438,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4725,2020-09-27 05:39:23:560
0.7709,-2.0638,10.1837,1.7535,-1.9126,9.4571,-1.5064,0.402,-0.0387,24.0,43.85,-5.86,18.58,271.33,12.09,-18.47,2.0,37.438,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4735,2020-09-27 05:39:23:570
0.3783,-1.47,9.839,1.7535,-1.9126,9.4571,-1.5064,0.402,-0.0387,24.0,43.85,-5.86,18.58,271.33,12.09,-18.47,2.0,37.438,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4745,2020-09-27 05:39:23:580
0.3783,-1.47,9.839,1.7535,-1.9126,9.4571,-1.5064,0.402,-0.0387,24.0,43.85,-5.86,18.58,271.33,12.09,-18.47,2.0,37.438,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4754,2020-09-27 05:39:23:589
0.3783,-1.47,9.839,1.7535,-1.9126,9.4571,-1.5064,0.402,-0.0387,24.0,43.85,-5.86,18.58,271.33,12.09,-18.47,2.0,37.438,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4766,2020-09-27 05:39:23:601
0.3783,-1.47,9.839,1.7535,-1.9126,9.4571,-1.5064,0.402,-0.0387,24.0,43.03,-6.82,19.89,267.77,11.25,-10.5,2.0,37.438,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4775,2020-09-27 05:39:23:610
0.3783,-1.47,9.839,1.7535,-1.9126,9.4571,-1.5064,0.402,-0.0387,24.0,43.03,-6.82,19.89,267.77,11.25,-10.5,2.0,37.438,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4785,2020-09-27 05:39:23:620
0.3783,-1.47,9.839,1.7535,-1.9126,9.4571,-1.5064,0.402,-0.0387,24.0,43.03,-6.82,19.89,267.77,11.25,-10.5,2.0,37.438,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4795,2020-09-27 05:39:23:630
0.3783,-1.47,9.839,1.7535,-1.9126,9.4571,-1.5064,0.402,-0.0387,24.0,43.03,-6.82,19.89,267.77,11.25,-10.5,2.0,37.438,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4806,2020-09-27 05:39:23:641
0.3783,-1.47,9.839,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,43.03,-6.82,19.89,267.77,11.25,-10.5,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4815,2020-09-27 05:39:23:650
0.3783,-1.47,9.839,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,43.03,-6.82,19.89,267.77,11.25,-10.5,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4825,2020-09-27 05:39:23:660
0.3783,-1.47,9.839,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,43.03,-6.82,19.89,267.77,11.25,-10.5,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4835,2020-09-27 05:39:23:670
0.3783,-1.47,9.839,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,43.03,-6.82,19.89,267.77,11.25,-10.5,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4845,2020-09-27 05:39:23:680
0.3783,-1.47,9.839,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,43.03,-6.82,19.89,267.77,11.25,-10.5,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4856,2020-09-27 05:39:23:691
-0.0766,-1.6807,10.1933,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,43.03,-6.82,19.89,267.77,11.25,-10.5,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4865,2020-09-27 05:39:23:700
-0.0766,-1.6807,10.1933,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,43.03,-6.82,19.89,267.77,11.25,-10.5,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4875,2020-09-27 05:39:23:710
-0.0766,-1.6807,10.1933,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,43.03,-6.82,19.89,267.77,11.25,-10.5,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4885,2020-09-27 05:39:23:720
-0.0766,-1.6807,10.1933,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4895,2020-09-27 05:39:23:730
-0.0766,-1.6807,10.1933,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4905,2020-09-27 05:39:23:740
-0.0766,-1.6807,10.1933,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4915,2020-09-27 05:39:23:750
-0.0766,-1.6807,10.1933,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4924,2020-09-27 05:39:23:759
-0.0766,-1.6807,10.1933,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4934,2020-09-27 05:39:23:769
-0.0766,-1.6807,10.1933,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4945,2020-09-27 05:39:23:780
-0.0766,-1.6807,10.1933,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4955,2020-09-27 05:39:23:790
-0.0766,-1.6807,10.1933,1.2228,-1.7651,9.5687,-0.8744,0.093,0.4802,24.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4965,2020-09-27 05:39:23:800
-0.0766,-1.6807,10.1933,0.819,-1.587,9.6427,-0.517,0.4787,-0.2297,26.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4975,2020-09-27 05:39:23:810
-0.0766,-1.6807,10.1933,0.819,-1.587,9.6427,-0.517,0.4787,-0.2297,26.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4986,2020-09-27 05:39:23:821
0.1628,-1.0774,10.1742,0.819,-1.587,9.6427,-0.517,0.4787,-0.2297,26.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,4994,2020-09-27 05:39:23:829
0.1628,-1.0774,10.1742,0.819,-1.587,9.6427,-0.517,0.4787,-0.2297,26.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,5006,2020-09-27 05:39:23:841
0.1628,-1.0774,10.1742,0.819,-1.587,9.6427,-0.517,0.4787,-0.2297,26.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,5015,2020-09-27 05:39:23:850
0.1628,-1.0774,10.1742,0.819,-1.587,9.6427,-0.517,0.4787,-0.2297,26.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 36,5025,2020-09-27 05:39:23:860
0.1628,-1.0774,10.1742,0.819,-1.587,9.6427,-0.517,0.4787,-0.2297,26.0,42.06,-5.17,22.86,270.22,10.37,-7.28,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5035,2020-09-27 05:39:23:870
0.1628,-1.0774,10.1742,0.819,-1.587,9.6427,-0.517,0.4787,-0.2297,26.0,43.41,-4.1,22.09,270.26,9.31,-4.85,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5050,2020-09-27 05:39:23:885
0.1628,-1.0774,10.1742,0.819,-1.587,9.6427,-0.517,0.4787,-0.2297,26.0,43.41,-4.1,22.09,270.26,9.31,-4.85,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5055,2020-09-27 05:39:23:890
0.1628,-1.0774,10.1742,0.819,-1.587,9.6427,-0.517,0.4787,-0.2297,26.0,43.41,-4.1,22.09,270.26,9.31,-4.85,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5065,2020-09-27 05:39:23:900
0.1628,-1.0774,10.1742,0.819,-1.587,9.6427,-0.517,0.4787,-0.2297,26.0,43.41,-4.1,22.09,270.26,9.31,-4.85,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5075,2020-09-27 05:39:23:910
0.1628,-1.0774,10.1742,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,43.41,-4.1,22.09,270.26,9.31,-4.85,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5084,2020-09-27 05:39:23:919
0.1628,-1.0774,10.1742,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,43.41,-4.1,22.09,270.26,9.31,-4.85,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5095,2020-09-27 05:39:23:930
0.1628,-1.0774,10.1742,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,43.41,-4.1,22.09,270.26,9.31,-4.85,2.0,37.102,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5106,2020-09-27 05:39:23:941
0.1628,-1.0774,10.1742,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,43.41,-4.1,22.09,270.26,9.31,-4.85,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5115,2020-09-27 05:39:23:950
-0.1484,-0.9481,10.0784,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,43.41,-4.1,22.09,270.26,9.31,-4.85,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5125,2020-09-27 05:39:23:960
-0.1484,-0.9481,10.0784,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,43.41,-4.1,22.09,270.26,9.31,-4.85,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5135,2020-09-27 05:39:23:970
-0.1484,-0.9481,10.0784,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,43.41,-4.1,22.09,270.26,9.31,-4.85,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5145,2020-09-27 05:39:23:980
-0.1484,-0.9481,10.0784,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,43.41,-4.1,22.09,270.26,9.31,-4.85,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5155,2020-09-27 05:39:23:990
-0.1484,-0.9481,10.0784,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5165,2020-09-27 05:39:24:000
-0.1484,-0.9481,10.0784,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5175,2020-09-27 05:39:24:010
-0.1484,-0.9481,10.0784,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5184,2020-09-27 05:39:24:019
-0.1484,-0.9481,10.0784,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5195,2020-09-27 05:39:24:030
-0.1484,-0.9481,10.0784,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5205,2020-09-27 05:39:24:040
-0.1484,-0.9481,10.0784,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5214,2020-09-27 05:39:24:049
-0.1484,-0.9481,10.0784,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5226,2020-09-27 05:39:24:061
-0.1484,-0.9481,10.0784,0.5106,-1.3765,9.6961,-0.638,0.3806,0.1644,26.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5235,2020-09-27 05:39:24:070
-0.4884,-0.407,9.0776,0.205,-1.1382,9.7382,-0.7199,0.4769,0.0589,30.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5244,2020-09-27 05:39:24:079
-0.4884,-0.407,9.0776,0.205,-1.1382,9.7382,-0.7199,0.4769,0.0589,30.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5255,2020-09-27 05:39:24:090
-0.4884,-0.407,9.0776,0.205,-1.1382,9.7382,-0.7199,0.4769,0.0589,30.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5265,2020-09-27 05:39:24:100
-0.4884,-0.407,9.0776,0.205,-1.1382,9.7382,-0.7199,0.4769,0.0589,30.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5275,2020-09-27 05:39:24:110
-0.4884,-0.407,9.0776,0.205,-1.1382,9.7382,-0.7199,0.4769,0.0589,30.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5285,2020-09-27 05:39:24:120
-0.4884,-0.407,9.0776,0.205,-1.1382,9.7382,-0.7199,0.4769,0.0589,30.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5295,2020-09-27 05:39:24:130
-0.4884,-0.407,9.0776,0.205,-1.1382,9.7382,-0.7199,0.4769,0.0589,30.0,45.32,-3.86,20.05,268.92,8.07,-3.01,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5304,2020-09-27 05:39:24:139
-0.4884,-0.407,9.0776,0.205,-1.1382,9.7382,-0.7199,0.4769,0.0589,30.0,42.85,-1.59,22.55,271.06,6.67,-1.21,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5315,2020-09-27 05:39:24:150
-0.4884,-0.407,9.0776,0.205,-1.1382,9.7382,-0.7199,0.4769,0.0589,30.0,42.85,-1.59,22.55,271.06,6.67,-1.21,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5325,2020-09-27 05:39:24:160
-0.4884,-0.407,9.0776,0.205,-1.1382,9.7382,-0.7199,0.4769,0.0589,30.0,42.85,-1.59,22.55,271.06,6.67,-1.21,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5335,2020-09-27 05:39:24:170
-0.4884,-0.407,9.0776,0.205,-1.1382,9.7382,-0.7199,0.4769,0.0589,30.0,42.85,-1.59,22.55,271.06,6.67,-1.21,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5345,2020-09-27 05:39:24:180
-0.4884,-0.407,9.0776,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,42.85,-1.59,22.55,271.06,6.67,-1.21,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5355,2020-09-27 05:39:24:190
-0.4884,-0.407,9.0776,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,42.85,-1.59,22.55,271.06,6.67,-1.21,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5365,2020-09-27 05:39:24:200
0.1101,-0.2203,9.8725,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,42.85,-1.59,22.55,271.06,6.67,-1.21,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5379,2020-09-27 05:39:24:214
0.1101,-0.2203,9.8725,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,42.85,-1.59,22.55,271.06,6.67,-1.21,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5385,2020-09-27 05:39:24:220
0.1101,-0.2203,9.8725,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,42.85,-1.59,22.55,271.06,6.67,-1.21,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5395,2020-09-27 05:39:24:230
0.1101,-0.2203,9.8725,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,42.85,-1.59,22.55,271.06,6.67,-1.21,2.0,37.354,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5406,2020-09-27 05:39:24:241
0.1101,-0.2203,9.8725,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,42.85,-1.59,22.55,271.06,6.67,-1.21,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5415,2020-09-27 05:39:24:250
0.1101,-0.2203,9.8725,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,42.85,-1.59,22.55,271.06,6.67,-1.21,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5428,2020-09-27 05:39:24:263
0.1101,-0.2203,9.8725,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5436,2020-09-27 05:39:24:271
0.1101,-0.2203,9.8725,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5448,2020-09-27 05:39:24:283
0.1101,-0.2203,9.8725,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5460,2020-09-27 05:39:24:295
0.1101,-0.2203,9.8725,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5465,2020-09-27 05:39:24:300
0.1101,-0.2203,9.8725,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5474,2020-09-27 05:39:24:309
0.1101,-0.2203,9.8725,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5485,2020-09-27 05:39:24:320
0.1101,-0.2203,9.8725,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5495,2020-09-27 05:39:24:330
0.1006,-0.0239,9.8438,-0.0175,-0.7872,9.775,-0.3085,0.6299,-0.312,30.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5505,2020-09-27 05:39:24:340
0.1006,-0.0239,9.8438,0.1209,-0.4273,9.7966,0.0954,0.5922,-0.0659,33.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5515,2020-09-27 05:39:24:350
0.1006,-0.0239,9.8438,0.1209,-0.4273,9.7966,0.0954,0.5922,-0.0659,33.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5524,2020-09-27 05:39:24:359
0.1006,-0.0239,9.8438,0.1209,-0.4273,9.7966,0.0954,0.5922,-0.0659,33.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5535,2020-09-27 05:39:24:370
0.1006,-0.0239,9.8438,0.1209,-0.4273,9.7966,0.0954,0.5922,-0.0659,33.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5545,2020-09-27 05:39:24:380
0.1006,-0.0239,9.8438,0.1209,-0.4273,9.7966,0.0954,0.5922,-0.0659,33.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5555,2020-09-27 05:39:24:390
0.1006,-0.0239,9.8438,0.1209,-0.4273,9.7966,0.0954,0.5922,-0.0659,33.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5564,2020-09-27 05:39:24:399
0.1006,-0.0239,9.8438,0.1209,-0.4273,9.7966,0.0954,0.5922,-0.0659,33.0,44.14,-1.62,21.55,269.7,4.6,0.1,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5575,2020-09-27 05:39:24:410
0.1006,-0.0239,9.8438,0.1209,-0.4273,9.7966,0.0954,0.5922,-0.0659,33.0,42.69,0.55,20.5,272.54,2.5,-0.71,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5585,2020-09-27 05:39:24:420
0.1006,-0.0239,9.8438,0.1209,-0.4273,9.7966,0.0954,0.5922,-0.0659,33.0,42.69,0.55,20.5,272.54,2.5,-0.71,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5595,2020-09-27 05:39:24:430
0.1006,-0.0239,9.8438,0.1209,-0.4273,9.7966,0.0954,0.5922,-0.0659,33.0,42.69,0.55,20.5,272.54,2.5,-0.71,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5605,2020-09-27 05:39:24:440
0.1006,-0.0239,9.8438,0.1209,-0.4273,9.7966,0.0954,0.5922,-0.0659,33.0,42.69,0.55,20.5,272.54,2.5,-0.71,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5615,2020-09-27 05:39:24:450
0.5794,0.4549,9.9826,0.1822,-0.2372,9.8021,0.2157,0.6579,0.1499,33.0,42.69,0.55,20.5,272.54,2.5,-0.71,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5625,2020-09-27 05:39:24:460
0.5794,0.4549,9.9826,0.1822,-0.2372,9.8021,0.2157,0.6579,0.1499,33.0,42.69,0.55,20.5,272.54,2.5,-0.71,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5634,2020-09-27 05:39:24:469
0.5794,0.4549,9.9826,0.1822,-0.2372,9.8021,0.2157,0.6579,0.1499,33.0,42.69,0.55,20.5,272.54,2.5,-0.71,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5645,2020-09-27 05:39:24:480
0.5794,0.4549,9.9826,0.1822,-0.2372,9.8021,0.2157,0.6579,0.1499,33.0,42.69,0.55,20.5,272.54,2.5,-0.71,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5655,2020-09-27 05:39:24:490
0.5794,0.4549,9.9826,0.1822,-0.2372,9.8021,0.2157,0.6579,0.1499,33.0,42.69,0.55,20.5,272.54,2.5,-0.71,2.0,35.487,-7.760331,110.37555,543.66,NaN,0.0,10.374194,,17 / 37,5665,2020-09-27 05:39:24:500
